,descr,label
11,"No products in the cart.. No products in the cart.. 
€67.00 – €149.00. NETOP PIR sensor is a long range wireless sensor which uses an infrared sensing technology to accurately detect movements made by people within 1 m range. And it sends data when both the movement stars and finishes separately. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase)..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP PIR sensor is a long range wireless sensor which uses an infrared sensing technology to accurately detect movements made by people within 1 m range. And it sends data when both the movement stars and finishes separately. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase).. IP65 (Standard), IP67. 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			LoRaWan Devices		. MAGNETIC OPEN-CLOSED DOOR SENSOR-LR. 
			LoRaWan Devices		. MANHOLE SENSOR-LR. 
			NB-IoT Devices		. PIR SENSOR-NB. 
			LoRaWan Devices		. ACCELEROMETER AND GYROSCOPE-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
12,"No products in the cart.. No products in the cart.. 
€67.00 – €176.00. NETOP Current Meter is a long range wireless sensor which can be used for monitoring current usages. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase). Please remember to choose your current transformer, for more information please have a look at datasheet on Page 2. You will have 1(one) current transformer with your order..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP Current Meter is a long range wireless sensor which can be used for monitoring current usages. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase). Please remember to choose your current transformer, for more information please have a look at datasheet on Page 2. You will have 1(one) current transformer with your order.. IP65 (Standard), IP67. 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 150A, 300A, 600A, 75A. 
			LoRaWan Devices		. ACCELEROMETER AND GYROSCOPE-LR. 
			NB-IoT Devices		. DOOR COUNTER-NB. 
			LoRaWan Devices		. DOOR COUNTER-LR. 
			LoRaWan Devices		. BUTTON-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
13,"No products in the cart.. No products in the cart.. 
€63.00 – €150.00. NETOP Shaking sensor is a long range wireless sensor. It sends data when it detects any movement/shaking/vibration. So it can be monitored whether something or somebody is stable/moving or not. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase)..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP Shaking sensor is a long range wireless sensor. It sends data when it detects any movement/shaking/vibration. So it can be monitored whether something or somebody is stable/moving or not. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase).. IP65 (Standard), IP67. 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			LoRaWan Devices		. PT100 TEMPERATURE-LR. 
			NB-IoT Devices		. TEMPERATURE AND HUMIDITY-NB. 
			LoRaWan Devices		. SHAKING SENSOR-LR. 
			LoRaWan Devices		. LIGHT METER-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
14,"No products in the cart.. No products in the cart.. 
€50.00 – €111.00. NETOP Temperature and Humidity sensor is a long range wireless sensor which measures temperature and the relative humidity of the air within a room. These sensors are perfect for monitoring ambient temperatures and humidity. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase)..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP Temperature and Humidity sensor is a long range wireless sensor which measures temperature and the relative humidity of the air within a room. These sensors are perfect for monitoring ambient temperatures and humidity. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase).. IP65 (Standard). 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			NB-IoT Devices		. LIGHT METER-NB. 
			LoRaWan Devices		. CURRENT METER-LR. 
			NB-IoT Devices		. 3 PHASE CURRENT METER-NB. 
			LoRaWan Devices		. PT100 TEMPERATURE-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
15,"No products in the cart.. No products in the cart.. 
€54.00 – €135.00. NETOP Tilt Switch sensor is a long range wireless sensor which can be used for different kind of opened/closed use cases and related applications that provide information on the status. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase)..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP Tilt Switch sensor is a long range wireless sensor which can be used for different kind of opened/closed use cases and related applications that provide information on the status. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase).. IP65 (Standard). 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			LoRaWan Devices		. TILT SWITCH-LR. 
			LoRaWan Devices		. PIR SENSOR-LR. 
			LoRaWan Devices		. LIGHT METER-LR. 
			LoRaWan Devices		. CURRENT METER-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
16,"No products in the cart.. No products in the cart.. 
€60.00 – €147.00. NETOP Magnetometer sensor is a long range wireless sensor which can be used to monitor magnetic field and it gives 3-axis magnetic field values as an output. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase)..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP Magnetometer sensor is a long range wireless sensor which can be used to monitor magnetic field and it gives 3-axis magnetic field values as an output. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase).. IP65 (Standard), IP67. 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			NB-IoT Devices		. 3 PHASE CURRENT METER-NB. 
			LoRaWan Devices		. PT100 TEMPERATURE-LR. 
			LoRaWan Devices		. LIGHT METER-LR. 
			NB-IoT Devices		. DOOR COUNTER-NB. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
17,"No products in the cart.. No products in the cart.. 
€58.00 – €145.00. NETOP Magnetic Open-Close Door sensor is a long range wireless sensor which can be used for opened/closed applications that provide information on the status of doors, windows, cabinets, etc. So it could be monitored that there is any entrance into security room which is not allowed, or if a door or window has been left open. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase)..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP Magnetic Open-Close Door sensor is a long range wireless sensor which can be used for opened/closed applications that provide information on the status of doors, windows, cabinets, etc. So it could be monitored that there is any entrance into security room which is not allowed, or if a door or window has been left open. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase).. IP65 (Standard), IP67. 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			NB-IoT Devices		. DOOR COUNTER-NB. 
			LoRaWan Devices		. 3 PHASE CURRENT METER-LR. 
			LoRaWan Devices		. ACCELEROMETER AND GYROSCOPE-LR. 
			LoRaWan Devices		. BUTTON-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
18,"No products in the cart.. No products in the cart.. 
€59.00 – €141.00. NETOP Light Meter sensor is a long range wireless sensor which measures the intensity of visible light. The spectral response of the sensor tightly matches the photopic response of the human eye and includes significant infrared rejection. Measurements can be made from 0.01 lux up to 83k lux (luminescence/unit area). This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase)..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP Light Meter sensor is a long range wireless sensor which measures the intensity of visible light. The spectral response of the sensor tightly matches the photopic response of the human eye and includes significant infrared rejection. Measurements can be made from 0.01 lux up to 83k lux (luminescence/unit area). This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase).. IP65 (Standard). 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			LoRaWan Devices		. MAGNETIC OPEN-CLOSED DOOR SENSOR-LR. 
			LoRaWan Devices		. TILT SWITCH-LR. 
			LoRaWan Devices		. ACCELEROMETER AND GYROSCOPE-LR. 
			LoRaWan Devices		. BUTTON-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
19,"No products in the cart.. No products in the cart.. 
€56.00 – €144.00. NETOP PT100 Temperature sensor is a long range wireless sensor which can measure temperature up to 450°C . This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase)..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP PT100 Temperature sensor is a long range wireless sensor which can measure temperature up to 450°C . This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase).. IP65 (Standard), IP67. 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			LoRaWan Devices		. PT100 TEMPERATURE-LR. 
			LoRaWan Devices		. ACCELEROMETER-LR. 
			LoRaWan Devices		. LIGHT METER-LR. 
			NB-IoT Devices		. 3 PHASE CURRENT METER-NB. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
20,"No products in the cart.. No products in the cart.. 
€54.00 – €135.00. NETOP Manhole sensor is a long range wireless sensor which can be used for Manhole opened/closed application that provide  manhole cover’s status information. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase)..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP Manhole sensor is a long range wireless sensor which can be used for Manhole opened/closed application that provide  manhole cover’s status information. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase).. IP65 (Standard), IP67. 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			LoRaWan Devices		. BUTTON-LR. 
			NB-IoT Devices		. DOOR COUNTER-NB. 
			LoRaWan Devices		. MANHOLE SENSOR-LR. 
			LoRaWan Devices		. LIGHT METER-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
21,"No products in the cart.. No products in the cart.. 
€54.00 – €141.00. NETOP Dry Contact sensor is a long range wireless sensor which can be used to detect contact between two wired contact points. This sensor can allow to use upto 4 Dry Contact inputs(such as open-close sensors and switches) with it. So the device provides LPWAN connectivity to your Dry contact outputs and make them connected device(s) as a real plug&play. It sends message which give information about every dry contact inputs’ status when any of them is changed. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase)..    
 Estimated Shipment: Max. 15 days. — OR —. NETOP Dry Contact sensor is a long range wireless sensor which can be used to detect contact between two wired contact points. This sensor can allow to use upto 4 Dry Contact inputs(such as open-close sensors and switches) with it. So the device provides LPWAN connectivity to your Dry contact outputs and make them connected device(s) as a real plug&play. It sends message which give information about every dry contact inputs’ status when any of them is changed. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable 3.6 V AA sized battery (included with purchase).. IP65 (Standard), IP67. 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			LoRaWan Devices		. LIGHT METER-LR. 
			LoRaWan Devices		. MOTION SENSOR-LR. 
			NB-IoT Devices		. MANHOLE SENSOR-NB. 
			LoRaWan Devices		. 3 PHASE CURRENT METER-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
22,"No products in the cart.. No products in the cart.. 
€58.00. NetOP Smart Beacon is a Bluetooth5.0 beacon based on Nordic Semiconductors nRF52832 chipset that uses a CR2450 coin cell battery. It is a long range wireless sensor and it gives temperature, humidity, air pressure, accelerator and battery level as outputs. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable CR2450 coin cell battery(included with purchase)
   
 Estimated Shipment: Max. 15 days. In stock. — OR —. NetOP Smart Beacon is a Bluetooth5.0 beacon based on Nordic Semiconductors nRF52832 chipset that uses a CR2450 coin cell battery. It is a long range wireless sensor and it gives temperature, humidity, air pressure, accelerator and battery level as outputs. This sensor is compatible with Bluetooth5.0 technology. The standard version of this sensor is powered by one replaceable CR2450 coin cell battery(included with purchase).. 
			LoRaWan Devices		. BUTTON-LR. 
			LoRaWan Devices		. PT100 TEMPERATURE-LR. 
			NB-IoT Devices		. DOOR COUNTER-NB. 
			LoRaWan Devices		. SHAKING SENSOR-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
23,"No products in the cart.. No products in the cart.. 
€220.00. LoRaWAN Time-controlled Emitter is a battery-operated wireless device with embedded LoRaWAN technology. With its ultra-low-power consumption, the Smart-Emitter can trigger On or OFF operations of any pump via a reverse polarity relay. equipped with a DC latching solenoid. The emitter is working on batteries during 7+ years and through extreme long distances with exceptional obstacles penetration..   
 Estimated Shipment: Max. 15 days. In stock. — OR —. IP65 (Standard). 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			LoRaWan Devices		. DOOR COUNTER-LR. 
			LoRaWan Devices		. WATER FLOODING SENSOR-LR. 
			LoRaWan Devices		. OPEN-CLOSED DOOR SENSOR-LR. 
			LoRaWan Devices		. TILT SWITCH-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
24,"No products in the cart.. No products in the cart.. 
€220.00. LoRaWAN Time-controlled Emitter for Irrigation valve is a battery-operated wireless device with embedded LoRaWANT technology. With its ultra-low-power consumption, the Smart-Emitter can trigger Open or Close operations of any irrigation valve equipped with a DC latching solenoid. The emitter is working on batteries during 7+ years and through extreme long distances with exceptional obstacles penetration..   
 Estimated Shipment: Max. 15 days. In stock. — OR —. IP65 (Standard). 3.6V Li-SOCl2 (AA size 1x), 3.6V Li-SOCl2 (AA size 2x), Solar Rechargeable Battery, Solar-USB-Wireless Rechargeable Battery, Solar-Wireless Rechargeable Battery, USB Rechargeable Battery, Wireless Rechargeable Battery. 
			LoRaWan Devices		. ULTRASONIC DISTANCE SENSOR-LR. 
			LoRaWan Devices		. ACCELEROMETER AND GYROSCOPE-LR. 
			LoRaWan Devices		. ACCELEROMETER-LR. 
			LoRaWan Devices		. TEMPERATURE AND HUMIDITY-LR. NetOP EURO B.V.Westerstraat 2A1156AB MARKENTHE NETHERLANDS. +31 629 180 583 - [Only for sales not for support][Available Office Hours: EU Time between 07:00 – 16:00 in weekdays]. support@iot-shops.com[Support will get back to usually within 24-48 hours]. 
Username or email address *
 . 
Password *

. 

 Remember me

 Log in
. 
Lost your password?
. 
Email address *
 . A password will be sent to your email address.. Your personal data will be used to support your experience throughout this website, to manage access to your account, and for other purposes described in our privacy policy.. 
 Register
. ",0
